clade,animal,species,care,breedsystem,coop,WPPind,EPPind,WPP,EPP,EPPN,EPPbrN,WGPind,EGPind,WGP,EGP,EGPN,EGPbrN,perEGPbr,latitude,longitude,MeanP,VarP,Pp,MeanT,VarT,Pt,NPP.mean,NPP.var,NPP.P,MGS_duration,MeanP_MGS,VarP_MGS,InterYearVarP_MGS,MeanT_MGS,VarT_MGS,InterYearVarT_MGS,NPP_MGS.mean,NPP_MGS.var,InterYearVar.NPP_MGS,COOP2,transEGP,sdT,SQPt,SQMeanP,sdP,code,ZperEGPbr,Zlatitude,Zlongitude,ZMeanT,ZVarT,ZPt,ZMeanP,ZVarP,ZPp,ZtransEGP,ZsdT,ZSQPt,ZSQMeanP,ZsdP,EGPclass,PC1,PC2,PC3,ZPC1,ZPC2,ZPC3,PC1class,PC2class,PC3class,PC1EGP,TMPavg,TMPsd,TMPmed,TMPcv,TMPprd_Ent,TMPprd_Fix,TMPprd_Dym,PREavg,PREsd,PREmed,PREcv,PREprd_Ent,PREprd_Fix,PREprd_Dym,DTRavg,DTRsd,DTRmed,DTRcv,DTRprd_Ent,DTRprd_Dym,NPPavg,NPPsd,NPPmed,NPPcv,NPPprd_Ent,NPPprd_Dym
NON-PASSERIFORMES,Charadrius_alexandrinus,Charadrius_alexandrinus,Male_Female,Pair,Noncooperative,226,3,86,3,229,89,226,3,86,3,229,89,3.37078651685393,36.68,35.03,57.26804281,3950.475931,0.527821546,18.23295107,48.24144217,0.573080114,0.76351454,0.410322172,0.909184119,12,87.78728702,4201.134648,531.1361729,13.54796855,21.32248143,0.55349404,0.76351454,0.410322172,0.009618279,0,0.184644429129243,6.94560596132548,0.757020550579705,7.56756518372984,62.8528116395758,animal.Charadrius_alexandrinus,-0.823604970593605,0.317874951294084,0.596488778913604,0.854300695625102,-0.106374178237353,-0.0158398891978375,-0.376491370218556,-0.062888722371115,-0.617106419961981,-0.722695987340228,0.146572883735838,0.0176774014649826,-0.295059520482824,0.250835252480035,0,-3.4471043128349,1.60726412577106,-4.34108864864084,0.232865048443228,0.14253864544875,-0.919116698154571,1,1,0,-0.955561035783456,19.015,6.521,19.4,0.343,0.865,0.652,0.486,60.708,60.419,42.5,0.995,0.45,0.366,0.569,10.335,1.251,10.2,0.121,0.401,0.33,1.22e-08,7.69e-09,9.9e-09,0.632,0.611,0.423
NON-PASSERIFORMES,Charadrius_hiaticula,Charadrius_hiaticula,Male_Female,Pair,Noncooperative,57,0,21,0,57,21,57,0,21,0,57,21,0,57.2,12,58.20298165,1012.836214,0.576158605,7.421024465,46.93913331,0.523424033,1.993640223,4.38328922,0.678166889,10,60.89513761,1072.089567,95.2480178,9.09733945,37.29199083,0.49659193,2.398394919,4.261647102,0.018705333,0,0,6.85121400264216,0.723480499391656,7.62908786487611,31.8250878082057,animal.Charadrius_hiaticula,-0.97368078942525,0.910620910224443,0.327954166526208,-0.431207314336081,-0.132003672520348,-0.636586580117224,-0.359965291689653,-0.469442774464658,-0.206377498292947,-1.30236662288884,0.119691107420393,-0.633420529668372,-0.273306411476058,-0.517624369485115,0,-7.82857005620816,1.15584114953892,-2.28904083192654,-0.398561753122729,-0.000826833882537846,-0.37330702707582,0,1,0,-0.903804869766107,7.609,6.633,7.2,0.872,0.832,0.599,0.458,66.421,35.037,60.8,0.527,0.181,0.447,0.291,6.961,2.018,7,0.29,0.715,0.343,3.25e-08,2.89e-08,2.74e-08,0.889,0.756,0.564
NON-PASSERIFORMES,Chlidonias_hybrida,Chlidonias_hybrida,Male_Female,Pair,Noncooperative,59,5,26,4,64,30,59,5,26,4,64,30,13.3333333333333,51.44,18.38,45.07079511,684.6032833,0.65083893,8.582568807,59.69646511,0.513123852,1.065982738,1.05628324,0.8317108,10,51.06644823,767.1426387,54.40382984,13.85045872,18.92045872,0.440485899,1.282480316,0.976882737,0.008851002,0,0.37379217483451,7.72634875668967,0.716326637784747,6.71347861469745,26.1649246759856,animal.Chlidonias_hybrida,-0.380047550491188,0.7442360796475,0.4023462997017,-0.293102921833493,0.119061165074607,-0.765348317710263,-0.592091219858647,-0.514868504255274,0.428195022082009,-0.128887690590516,0.368919717911501,-0.772295228032951,-0.597046330732563,-0.657808897505481,1,-8.76027165026492,2.17361268564956,-1.40437700571015,-0.532832198678291,0.322402846055613,-0.138001559011444,0,1,1,0.403944508087775,8.434,7.858,9.05,0.932,0.845,0.585,0.482,47.101,25.848,41.6,0.549,0.308,0.496,0.397,8.672,2.445,9.1,0.282,0.738,0.344,1.07e-08,7.34e-09,1.03e-08,0.684,0.756,0.51
NON-PASSERIFORMES,Chlidonias_niger,Chlidonias_niger,Male_Female,Pair,Noncooperative,28,0,11,0,28,11,28,0,11,0,28,11,0,43.3,-88.4,64.4940367,1595.954544,0.560280737,7.394495413,119.2356714,0.490488299,1.093806784,1.217088114,0.797219514,11,85.49593709,2013.003316,270.492181,15.73748362,34.57689384,0.634205552,1.193711801,1.206387199,0.00632069,0,0,10.9195087526866,0.700348698149715,8.03081793468137,39.949399795241,animal.Chlidonias_niger,-0.97368078942525,0.509101961436334,-0.842730813226057,-0.434361544852861,1.29079530134058,-1.04831355255996,-0.248763932479941,-0.388742231596991,-0.341294676477976,-1.30236662288884,1.27829604561122,-1.08246778506978,-0.1312632196491,-0.316410585573193,0,-10.758413981226,-1.48611574776458,-1.48369330260636,-0.82079077122231,-0.839874549432884,-0.159098339294772,0,0,0,-0.481575851666526,8.053,10.636,9.05,1.321,0.871,0.567,0.519,66.071,39.342,58.4,0.595,0.231,0.424,0.258,10.043,1.689,10.1,0.168,0.459,0.262,1.27e-08,9.68e-09,1.19e-08,0.764,0.809,0.599
NON-PASSERIFORMES,Chrysococcyx_basalis,Chrysococcyx_basalis,Parasitic,Parasitic,Noncooperative,0,0,11,0,0,11,0,0,11,0,0,11,0,-35.16,149.9,69.45550459,2521.988903,0.428308077,12.21169725,24.14390812,0.629292209,4.95245306,2.446267659,0.692471102,12,75.97737003,3723.867841,490.5562411,14.66727829,17.65733111,0.124058264,4.95245306,2.446267659,0.063559676,0,0,4.91364509503892,0.793279401598201,8.33399691564618,50.2194076329062,animal.Chrysococcyx_basalis,-0.97368078942525,-1.75731363006834,1.93589698234132,0.13839035897522,-0.580614683034927,0.686863007571163,-0.161064497542817,-0.260583894531147,-1.46269075338025,-1.30236662288884,-0.432106892075485,0.721554171093382,-0.0240655927152709,-0.062054630124983,0,-2.9717857534093,1.57103467943867,-4.87045489757209,0.30136470022231,0.131032691581044,-1.05991907900357,1,1,0,-1.60373132311115,12.845,4.854,12.9,0.378,0.876,0.71,0.49,60.317,40.364,50.1,0.669,0.077,0.349,0.223,12.751,1.559,12.8,0.122,0.374,0.216,3.6e-08,1.8e-08,3.44e-08,0.501,0.203,0.304
NON-PASSERIFORMES,Circus_pygargus,Circus_pygargus,Male_Female,Pair,Noncooperative,9,1,9,1,10,10,9,1,9,1,10,10,10,52,19,44.60007645,658.9667744,0.656385984,8.285550459,60.48260286,0.508334968,0.970964567,1.019187843,0.812397725,10,51.38007864,808.4385321,57.05555185,13.78781127,19.39303626,0.475146734,1.169139916,0.982090911,0.010581006,0,0.321750554396642,7.77705618212959,0.712976134242935,6.67832886656535,25.6703481550212,animal.Circus_pygargus,-0.528455860224703,0.760412382620258,0.409575629257939,-0.328417577528886,0.134532389749583,-0.825213772984448,-0.600411693035459,-0.518416463698535,0.475329364861529,-0.292266566067354,0.383360626726426,-0.837337046606735,-0.609474532631957,-0.670058010215093,1,-8.9751688781324,2.12948963058469,-1.28730668888145,-0.563801713723109,0.308389994978042,-0.10686285424984,0,1,1,0.271535147655755,8.388,8.472,9.5,1.01,0.845,0.585,0.496,44.365,23.928,39.15,0.539,0.326,0.509,0.336,8.357,2.558,8.85,0.306,0.763,0.374,1.2e-08,8.35e-09,1.15e-08,0.697,0.779,0.482
NON-PASSERIFORMES,Clamator_glandarius,Clamator_glandarius,Parasitic,Parasitic,Noncooperative,0,0,9,2,0,11,0,0,9,2,0,11,18.1818181818182,37.37,-3.18,40.37079511,1050.186624,0.44824458,11.64915902,51.10586947,0.594415379,0.550196853,0.129849682,0.934967033,12,52.95082569,918.6513303,188.0183373,9.41706422,9.475275229,0.454576487,0.550196853,0.129849682,0.005436111,0,0.440510663004698,7.1488369312777,0.77098338438646,6.35380162658546,32.4065830349329,animal.Clamator_glandarius,-0.164180918151529,0.337806467456947,0.150952194487967,0.0715061276079846,-0.0500021259813273,0.25087054952241,-0.675168920519627,-0.464273672057382,-1.2932866036772,0.0805675776937199,0.204450795698187,0.288731615227668,-0.724220449022738,-0.503222552434856,1,-5.75678995882986,1.79939849757553,-5.24485494295521,-0.099991010577466,0.20355777331786,-1.15950309647039,0,1,0,0.180558588271186,11.373,6.702,10,0.589,0.876,0.674,0.526,54.805,44.596,47.35,0.814,0.184,0.302,0.506,11.451,2.501,11,0.218,0.773,0.438,9.47e-09,6.43e-09,8.84e-09,0.679,0.536,0.501
NON-PASSERIFORMES,Colaptes_auratus,Colaptes_auratus,Male_Female,Pair,Noncooperative,349,18,44,9,367,53,349,18,44,9,367,53,16.9811320754717,51.52,-122.21,28.73348624,235.0568905,0.646910689,3.339525994,81.29573047,0.514901696,1.478232895,2.493991766,0.748995699,10,36.99431193,288.5878073,48.04457105,11.94036697,8.740587156,0.503548012,1.777180504,2.44969572,0.016855726,0,0.424737578991691,9.01641450189597,0.71756650980937,5.36036251012933,15.3315651679794,animal.Colaptes_auratus,-0.217638456820548,0.74654698007218,-1.23696247822032,-0.916486133625182,0.544135634782978,-0.743123632279069,-0.88087123175393,-0.577083385998336,0.394816032475172,0.0310497358747177,0.736316043600664,-0.748226149975325,-1.07547935044275,-0.926117310890227,1,-11.2979057061893,2.01829280536891,-0.562872253016735,-0.898538619617591,0.27307547403753,0.085824332635772,0,1,1,0.929588355492308,3.638,8.65,4.5,2.378,0.843,0.6,0.534,28.044,15.091,24.7,0.538,0.278,0.521,0.286,12.68,2.627,12.7,0.207,0.578,0.306,2.49e-08,2.44e-08,1.69e-08,0.981,0.718,0.541
NON-PASSERIFORMES,Colaptes_campestris,Colaptes_campestris,Multi-male_Multi-female,Cooperative,Cooperative,78,13,26,7,91,33,85,6,31,2,91,33,6.06060606060606,-15.56,-47.55,127.3752294,14323.22321,0.651514222,21.87484709,1.817408257,0.66138941,1.33438068,0.574788807,0.62299602,12,204.7082569,8706.384513,1075.299241,22.57221494,0.371625164,0.263370502,1.33438068,0.574788807,0.101446878,1,0.248740049959281,1.3481128502466,0.813258513635117,11.286063503277,119.679669158968,animal.Colaptes_campestris,-0.703847499000676,-1.1911430260218,-0.366411277141595,1.28731200583791,-1.02000115898814,1.08810754615093,0.862730728017079,1.37264553093287,0.433933102981215,-0.52147491916262,-1.44753068015029,1.10939968868617,1.01972224421727,1.65825868077123,1,4.57727393880145,1.43789314401512,0.932667902793186,1.38928342319589,0.0887488446129062,0.483612470845286,1,1,1,-1.91075834235851,21.454,1.352,21.7,0.063,0.617,0.766,0.36,130.524,121.788,110.55,0.933,0.591,0.413,0.615,10.739,1.664,10.5,0.155,0.695,0.525,3.75e-08,2.42e-08,4.61e-08,0.646,0.666,0.485
NON-PASSERIFORMES,Coragyps_atratus,Coragyps_atratus,Male_Female,Pair,Noncooperative,36,0,16,0,36,16,36,0,16,0,36,16,0,51.87,-122.35,28.73348624,235.0568905,0.646910689,3.339525994,81.29573047,0.514901696,1.682654451,3.487217875,0.716714692,10,41.95926606,406.6235229,67.12985131,10.59633028,7.828137615,0.520416038,2.022940642,3.484085792,0.036877701,0,0,9.01641450189597,0.71756650980937,5.36036251012933,15.3315651679794,animal.Coragyps_atratus,-0.97368078942525,0.756657169430153,-1.23859490747496,-0.916486133625182,0.544135634782978,-0.743123632279069,-0.88087123175393,-0.577083385998336,0.394816032475172,-1.30236662288884,0.736316043600664,-0.748226149975325,-1.07547935044275,-0.926117310890227,0,-11.2979057061893,2.01829280536891,-0.562872253016735,-0.898538619617591,0.27307547403753,0.085824332635772,0,1,1,-0.403828003271245,3.638,8.65,4.5,2.378,0.843,0.6,0.534,28.044,15.091,24.7,0.538,0.278,0.521,0.286,12.68,2.627,12.7,0.207,0.578,0.306,2.49e-08,2.44e-08,1.69e-08,0.981,0.718,0.541
NON-PASSERIFORMES,Crotophaga_major,Crotophaga_major,Multi-male_Multi-female,Pair,Noncooperative,163,38,13,15,201,28,190,11,23,5,201,28,17.8571428571429,9.18,-79.93,234.7126147,29030.06923,0.699970339,26.06093272,0.687690436,0.75171322,2.48595548,1.35272438,0.603387726,12,264.4151793,23504.39119,1676.155227,26.00817348,0.511534612,0.118995937,2.48595548,1.35272438,0.040171297,0,0.436286926716168,0.829271026866368,0.867013967592218,15.3203333743101,170.382127084973,animal.Crotophaga_major,-0.178636272995702,-0.476497069689584,-0.743968843320662,1.78502594751967,-1.04223405421295,2.21723825964262,2.76003778454594,3.40799649938071,0.845673682474861,0.0673076276897681,-1.5952910406064,2.15293014313801,2.44615410044019,2.91399989666826,1,13.2316253012283,-2.6662675080565,7.14321388593878,2.63648920328674,-1.21467386560882,2.13551162868646,1,0,1,-2.56918157559697,26.244,0.8,26.1,0.03,0.625,0.86,0.371,229.751,131.718,282.65,0.573,0.785,0.921,0.774,6.431,0.632,6.4,0.098,0.427,0.483,4.72e-08,1.59e-09,4.73e-08,0.034,0.421,0.288
NON-PASSERIFORMES,Cuculus_canorus,Cuculus_canorus,Parasitic,Parasitic,Noncooperative,0,0,18,3,0,21,0,0,18,3,0,21,14.2857142857143,36.53,138.12,116.312156,6259.783095,0.626605056,7.707568807,86.25986864,0.583457251,1.750605696,2.318722682,0.725131658,12,165.156422,6574.581679,1052.223755,15.59097859,20.37071254,0.522590186,1.750605696,2.318722682,0.020848193,0,0.387596686655181,9.28761910502363,0.763843734673526,10.7848113567183,79.1187910360112,animal.Cuculus_canorus,-0.337645176281612,0.313542012997809,1.79853972077278,-0.397137988830328,0.641830087117436,0.113883869186702,0.667178664120132,0.256707373644238,0.222275316957144,-0.0855499620803043,0.813552087631239,0.150132805969903,0.842490166862893,0.653692659804252,1,-5.75985055595397,-0.837959672407792,2.09233311021259,-0.100432082850113,-0.634029452223593,0.79206360939455,0,0,1,0.0148821207698087,9.078,9.085,9.8,1.001,0.906,0.673,0.585,117.235,60.64,100.7,0.517,0.348,0.552,0.24,9.902,1.387,9.7,0.14,0.469,0.317,3.23e-08,1.4e-08,3.57e-08,0.433,0.785,0.59
NON-PASSERIFORMES,Cyanoliseus_patagonus,Cyanoliseus_patagonus,Male_Female,Pair,Noncooperative,166,0,49,0,166,49,166,0,49,0,166,49,0,-41.3,-62.73,22.6014526,247.8682159,0.475648227,14.63149847,28.1257965,0.604580518,,,,,26.78220183,313.0938349,45.16189881,10.43045872,8.542431193,0.271582195,,,,0,0,5.30337595310761,0.777547759304855,4.75409850550028,15.7438310426656,animal.Cyanoliseus_patagonus,-0.97368078942525,-1.93467523766251,-0.543413249179835,0.426097995594331,-0.502250948743252,0.377944137890884,-0.989261711580947,-0.575310365221173,-1.06043275168532,-1.30236662288884,-0.321115893520428,0.416162873593586,-1.28984138301116,-0.91590677530817,0,-4.64622915857213,3.7456535121018,-6.17356587960711,0.0600553974337923,0.82166052339807,-1.40652434360334,0,1,0,-1.36242202032263,13.984,5.349,14,0.382,0.874,0.697,0.492,27.222,22.021,21.75,0.809,0.087,0.295,0.499,12.25,1.488,12.5,0.121,0.665,0.517,,,,,,
NON-PASSERIFORMES,Cygnus_atratus,Cygnus_atratus,Male_Female,Pair,Noncooperative,282,50,53,32,332,85,282,50,53,32,332,85,37.6470588235294,-37.55,143.82,53.47270642,750.997646,0.566171988,12.60137615,16.44433278,0.612202681,2.65289976,1.34730108,0.663184879,12,53.03361134,741.1833595,103.0395064,12.49282736,14.97321435,0.211375992,2.65289976,1.34730108,0.033033042,0,0.660576260008741,4.05516125203425,0.782433818926559,7.31250343042655,27.4043362627158,animal.Cygnus_atratus,0.70246012050622,-1.82635178025565,1.86500291185433,0.184722096653794,-0.732142656328466,0.473228186986465,-0.44357814054114,-0.505679869911979,-0.291235628191409,0.771439027643757,-0.676593508943982,0.511013751824201,-0.385243921092273,-0.627112551083996,1,-4.07032920609066,4.0022199060571,-3.38376414922363,0.143050149947229,0.903142339757341,-0.664484732034414,0,1,0,0.628388877696528,12.588,4.09,12.2,0.325,0.838,0.702,0.454,56.254,30.124,53.8,0.535,0.12,0.42,0.308,11.319,2.418,11.4,0.214,0.725,0.346,1.06e-08,5.37e-09,1.05e-08,0.505,0.724,0.449
NON-PASSERIFORMES,Dacelo_novaeguineae,Dacelo_novaeguineae,Multi-male_Multi-female,Cooperative,Cooperative,139,1,61,1,140,62,140,0,62,0,140,62,0,-35.41,149.06,63.65489297,1703.363957,0.429200636,12.49342508,29.71038504,0.605374377,1.87874773,0.375591392,0.700116957,12,70.50010194,2127.870301,374.3465512,12.9196738,17.07734455,0.24091137,1.87874773,0.375591392,0.040922164,1,0,5.45072335016188,0.778058080736907,7.97840165509358,41.271830066039,animal.Dacelo_novaeguineae,-0.97368078942525,-1.76453519389547,1.92610240681351,0.171887014596846,-0.471066178237406,0.387868105658428,-0.263596726440043,-0.373877327696272,-1.45510651463714,-1.30236662288884,-0.279152999397581,0.426069514068274,-0.14979649912194,-0.283658126143821,0,-3.84955850747438,1.37581142387489,-5.32293510635723,0.174866109325114,0.0690325784186071,-1.18027108635694,0,1,0,-1.47723273221395,12.559,5.281,12.5,0.42,0.88,0.706,0.501,57.3,35.694,50.7,0.623,0.073,0.352,0.238,13.147,1.832,13.2,0.139,0.456,0.215,1.18e-08,6.22e-09,1.17e-08,0.529,0.737,0.409
NON-PASSERIFORMES,Dendrocopos_major,Dendrocopos_major,Male_Female,Pair,Noncooperative,161,0,36,0,161,36,161,0,36,0,161,36,0,48.22,16.27,51.97920489,946.0722324,0.549611181,9.689143731,60.76344871,0.510876344,1.038915811,1.026701939,0.797402057,11,60.47024902,1186.571311,119.8524835,15.18152031,18.13086938,0.733308022,1.134243711,1.008239491,0.012765263,0,0,7.79509132146635,0.714756143030614,7.20966052529521,30.758287214993,animal.Dendrocopos_major,-0.97368078942525,0.651222337554139,0.377743258792564,-0.161534240284513,0.140059448136468,-0.793444235183389,-0.469977432678599,-0.478682562140561,-0.431955865247599,-1.30236662288884,0.388496833117644,-0.802782536461266,-0.421606980767376,-0.544045681761447,0,-8.0602330043157,0.662629839396697,-3.2842995763712,-0.43194742881496,-0.157463690252448,-0.638028854471336,0,0,0,-0.870419194073875,9.822,7.552,10,0.769,0.854,0.588,0.477,53.17,31.411,47.3,0.591,0.228,0.425,0.311,8.18,2.387,8.8,0.292,0.74,0.341,9.88e-09,6.42e-09,9.7e-09,0.65,0.777,0.534
NON-PASSERIFORMES,Dendrocopos_medius,Dendrocopos_medius,Male_Female,Pair,Noncooperative,61,0,13,0,61,13,61,0,13,0,61,13,0,48.22,16.27,51.97920489,946.0722324,0.549611181,9.689143731,60.76344871,0.510876344,1.038915811,1.026701939,0.797402057,11,60.47024902,1186.571311,119.8524835,15.18152031,18.13086938,0.733308022,1.134243711,1.008239491,0.012765263,0,0,7.79509132146635,0.714756143030614,7.20966052529521,30.758287214993,animal.Dendrocopos_medius,-0.97368078942525,0.651222337554139,0.377743258792564,-0.161534240284513,0.140059448136468,-0.793444235183389,-0.469977432678599,-0.478682562140561,-0.431955865247599,-1.30236662288884,0.388496833117644,-0.802782536461266,-0.421606980767376,-0.544045681761447,0,-8.0602330043157,0.662629839396697,-3.2842995763712,-0.43194742881496,-0.157463690252448,-0.638028854471336,0,0,0,-0.870419194073875,9.822,7.552,10,0.769,0.854,0.588,0.477,53.17,31.411,47.3,0.591,0.228,0.425,0.311,8.18,2.387,8.8,0.292,0.74,0.341,9.88e-09,6.42e-09,9.7e-09,0.65,0.777,0.534
NON-PASSERIFORMES,Dromaius_novaehollandiae,Dromaius_novaehollandiae,Male_only,Polyandry,Noncooperative,52,54,2,16,106,18,52,54,2,16,106,18,88.8888888888889,-32.13,115.49,58.72446483,4169.883085,0.58634977,17.67140673,18.57597025,0.634686092,1.500000005,0.314264825,0.769053011,12,107.874574,5054.826723,451.7430815,15.19187418,4.562957623,0.227903881,1.500000005,0.314264825,0.027384398,0,1.23095941734077,4.30998494776954,0.796671884780679,7.66318894651567,64.5746318998413,animal.Dromaius_novaehollandiae,2.98387413680183,-1.6697882764836,1.53466919197005,0.787534635015281,-0.690191939391178,0.754291506881375,-0.350747499449701,-0.0325239138478607,-0.119781286243695,2.56209347021809,-0.604022564509901,0.787410921553659,-0.261248995701374,0.293479352108052,1,-1.53490805405548,4.03551181242109,-3.00528881478995,0.508437662350715,0.913715372954638,-0.563816757284472,1,1,0,2.05365580786738,17.65,4.22,17.3,0.239,0.859,0.703,0.451,57.615,57.766,36.5,1.003,0.584,0.371,0.579,11.381,2.01,11.5,0.177,0.704,0.301,,,,,,
NON-PASSERIFORMES,Eudromias_morinellus,Eudromias_morinellus,Male_only,Polyandry,Noncooperative,42,2,20,2,44,22,42,2,20,2,44,22,9.09090909090909,57.05,-3.6,84.94250765,1598.232184,0.60611032,6.011620795,20.17876008,0.573237376,0.92572683,0.998388279,0.759062835,9,84.94250765,1598.232184,97.28639525,6.011620795,20.17876008,0.319946011,1.249899048,0.890435775,0.036640627,0,0.306277369169669,4.49207747929619,0.757124412497708,9.21642596943088,39.9778961927713,animal.Eudromias_morinellus,-0.568930853788389,0.906287971928168,0.146054906724063,-0.598781491746406,-0.65864896671661,-0.0138739695331874,0.112685418277259,-0.388427018071707,0.0481277583071327,-0.340842909024349,-0.552164643883049,0.0196936261736525,0.287942516165357,-0.315704818982239,1,-5.72788757987458,1.98887919141379,-0.699335725806471,-0.0958257978905974,0.263734131027616,0.0495273796159878,0,1,1,-0.245017111133751,5.764,4.299,5.45,0.746,0.838,0.687,0.452,95.825,40.148,90.6,0.419,0.144,0.505,0.281,7.463,1.476,7.4,0.198,0.679,0.347,2.42e-08,1.81e-08,3.06e-08,0.746,0.801,0.689
NON-PASSERIFORMES,Eudyptes_pachyrhynchus,Eudyptes_pachyrhynchus,Male_Female,Pair,Noncooperative,33,0,24,0,33,24,33,0,24,0,33,24,0,-43.75,169.13,446.3206422,20232.26902,0.726075,9.318119266,14.6616479,0.629315118,0.985728343,0.743057962,0.765905162,12,466.7938838,21013.88941,1974.359075,10.89969419,8.616707441,0.29339611,0.985728343,0.743057962,0.041567529,0,0,3.82905313360888,0.793293840893776,21.1263021421166,142.240180750729,animal.Eudyptes_pachyrhynchus,-0.97368078942525,-2.00544656316833,2.16012280067435,-0.205648017511644,-0.767225971311321,0.687149391145055,6.50044381988752,2.1904267258696,1.06748981040821,-1.30236662288884,-0.740986577457467,0.721834474645194,4.49902093170985,2.21701195263118,0,8.42332313731813,-10.9435438770192,13.4211644038539,1.94354966338222,-3.84341842818871,3.80533924153345,1,0,1,-3.24591628627105,9.423,4.041,9.65,0.429,0.858,0.723,0.471,341.655,118.72,332.15,0.347,0.111,0.565,0.208,9.168,1.058,9.2,0.115,0.582,0.296,6.76e-09,3.3e-09,7.42e-09,0.488,0.793,0.655
